category,name,township,address,phone,principal,class_count,student_count,teacher_count,kindergarten_class_count,kindergarten_teacher_count,school_year,source_name,source_url,latitude,longitude,ownership,service_type,approved_capacity,bed_count,license_date,institution_code,district,departments,admit,stream_domain,water_class,measure_area_hectare,announce_date_roc,kml_url,document_pdf_url,illustration_url
medical,平安中醫診所,,南投縣埔里鎮八德路12-2號,049-2930200,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021303,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,王婦產科診所,,南投縣埔里鎮西康路64號,049-2983033,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020293,南投縣埔里鎮,"婦產科,",,,,,,,,
medical,陳宏麟診所,,南投縣埔里鎮南門里南昌街221號1樓,049-2900303,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022537,南投縣埔里鎮,"家庭醫學科,西醫一般科,",,,,,,,,
medical,晨洋診所,,南投縣埔里鎮忠孝路300號1樓,049-2424452,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022662,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,育成診所,,南投縣埔里鎮南昌街196號1樓,049-2996988,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022788,南投縣埔里鎮,"外科,",,,,,,,,
medical,黎俊奇診所,,南投縣埔里鎮中正路464號,049-2990941,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022242,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,新仁愛診所,,南投縣埔里鎮中正路427號,049-2911960,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022251,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,安杏診所,,南投縣埔里鎮中山路三段100號,049-2980445,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022260,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,東海牙醫診所,,南投縣埔里鎮信義路３５６號,049-2906196,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020180,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,永昇牙醫診所,,南投縣埔里鎮中山路二段３３６號,049-2955111,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020064,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,醫療財團法人台灣血液基金會台中捐血中心埔里捐血站,,南投縣埔里鎮北環路222號,049981019,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,4238020010,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,慶生婦產科診所,,南投縣埔里鎮中正路452號,049-2985855,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020435,南投縣埔里鎮,"婦產科,",,,,,,,,
medical,惠安診所,,南投縣埔里鎮西安路一段70號1.2F,049-2902467,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022653,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,普仁牙醫診所,,南投縣埔里鎮東峰路19號,049-2930373,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021383,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,祐安小兒科診所,,南投縣埔里鎮中正路395號1F,049-2997752,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020613,南投縣埔里鎮,"兒科,",,,,,,,,
medical,福康中醫診所,,南投縣埔里鎮中山路二段79號,049-2997879,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838020146,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,聖惠牙醫診所,,南投縣埔里鎮南興街243號,049-2997376,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020206,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,懷恩牙醫診所,,南投縣埔里鎮東門里東榮路202號,049-2983347,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020224,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,成安牙醫診所,,南投縣埔里鎮忠孝路３5 3號,049-2999802,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020233,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,東華牙醫診所,,南投縣埔里鎮東華路７７號,049-2980994,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020260,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,中心牙醫診所,,南投縣埔里鎮中山路二段１３３之１號１Ｆ,049-2420555,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020279,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,人安內科診所,,南投縣埔里鎮中正路402號,049-2992070,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020588,南投縣埔里鎮,"內科,",,,,,,,,
medical,聖光小兒科診所,,南投縣埔里鎮南昌街160號,049-2988099,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020604,南投縣埔里鎮,"兒科,",,,,,,,,
medical,昱安復健科診所,,南投縣埔里鎮中山路三段39號,049-2422477,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538021674,南投縣埔里鎮,"復健科,",,,,,,,,
medical,長榮診所,,南投縣埔里鎮忠孝路329號,049-2994830,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022171,南投縣埔里鎮,"兒科,",,,,,,,,
medical,莊眼科診所,,南投縣埔里鎮中山路二段349號,049-2420623,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022199,南投縣埔里鎮,"眼科,",,,,,,,,
medical,劉春輝診所,,南投縣埔里鎮南昌街190號,049-2999197,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022233,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,李眼科診所,,南投縣埔里鎮中山路2段182號1樓,0492420606,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022322,南投縣埔里鎮,"眼科,",,,,,,,,
medical,安麗小兒科內科診所,,南投縣埔里鎮中山路二段262號,049-2991030,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022331,南投縣埔里鎮,"內科,兒科,",,,,,,,,
medical,台大建村皮膚科診所,,南投縣埔里鎮中華路250號1F,049-2906112,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022359,南投縣埔里鎮,"皮膚科,",,,,,,,,
medical,張大川耳鼻喉科診所(張大川聯合診所),,南投縣埔里鎮中山路三段87號1樓,049-2998980,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022395,南投縣埔里鎮,"耳鼻喉科,",,,,,,,,
medical,幸生診所,,南投縣埔里鎮中山路二段247之1號,049-2906668,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022411,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,慈惠診所,,南投縣埔里鎮西安路一段126號,049-2996996,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022466,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,日光診所,,南投縣埔里鎮忠孝路31號1樓,049-2992536,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022742,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,智全中醫診所,,南投縣埔里鎮南興街297號,2424245,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021232,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,錫安診所,,南投縣埔里鎮北辰街119號1樓,049-2999907,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022340,南投縣埔里鎮,"復健科,",,,,,,,,
medical,郭佳隴診所,,南投縣埔里鎮中正路563號1樓,049-2989448,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022779,南投縣埔里鎮,"泌尿科,",,,,,,,,
medical,新興小兒科診所,,南投縣埔里鎮中山路二段135-1號1樓,0930942928,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022797,南投縣埔里鎮,"兒科,",,,,,,,,
medical,施治寰中醫診所,,南投縣埔里鎮南昌街１８３號,049-2906847,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838020100,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,冠雲中醫診所,,南投縣埔里鎮中山路二段３５１號,049-2987150,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838020075,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,麗緻牙醫診所,,南投縣埔里鎮西門里中正路432-2號1、2樓,049-2900606,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021409,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,埔渼牙醫診所,,南投縣埔里鎮中華路77號,049-2998600,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021394,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,名家牙醫診所,,南投縣埔里鎮東榮路82號,049-2901585,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020073,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,仁仲牙醫診所,,南投縣埔里鎮東華路９4號,049-2988671,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738020171,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,大權牙醫診所,,南投縣草屯鎮明正 里忠孝街408號,049-2327989,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030113,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,衛生福利部草屯療養院,,南投縣草屯鎮玉屏路１６１號,049-2550800,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,0138030010,南投縣草屯鎮,"內科,精神科,",,,,,,,,
medical,豐本中醫診所,,南投縣草屯鎮碧山路18號1樓,049-2338895,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031498,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,文華牙醫診所,,南投縣草屯鎮中山里草溪路1049號,049-2320999,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031478,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,弘泰安牙醫診所,,南投縣草屯鎮中正路１５１６號,049-2560570,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030195,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,惠家診所,,南投縣草屯鎮平等街169號,049-2321188,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033227,南投縣草屯鎮,"內科,",,,,,,,,
medical,元真中醫診所,,南投縣草屯鎮東美街105號1樓,049-2381153,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031685,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,草屯長庚中醫診所,,南投縣草屯鎮芬草路一段30、32號1樓,049-2380666,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031667,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,安心復健科診所,,南投縣草屯鎮中興路138號1~2樓,049-2333874,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033218,南投縣草屯鎮,"復健科,",,,,,,,,
medical,加州美學診所,,南投縣草屯鎮虎山路535號1樓,0928-467696,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033236,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,佳仁堂中醫診所,,南投縣草屯鎮中正路685、687號1F,049-2320938,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838030277,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,尚德診所,,南投縣草屯鎮自由街134巷24號1F,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032926,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,簡仲謀牙醫診所,,南投縣草屯鎮虎山路５２２號,049-2335156,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030211,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,蔡文雄診所,,南投縣草屯鎮富昌路２－１號,049-2569085,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030968,南投縣草屯鎮,"家庭醫學科,",,,,,,,,
medical,品康耳鼻喉科診所,,南投縣草屯鎮和平里育英街200號,049-2333100,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033094,南投縣草屯鎮,"耳鼻喉科,西醫一般科,",,,,,,,,
medical,佳佳診所,,南投縣草屯鎮平和里明賢街66號,049-2313315,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033003,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,育英診所,,南投縣草屯鎮和興三街２４號,049-2367696,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030520,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,保和牙醫診所,,南投縣草屯鎮虎山路122號,049-2365841,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030131,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,鴻濟中醫診所,,南投縣草屯鎮碧山南路112-1號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031434,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,張國治耳鼻喉科診所,,南投縣草屯鎮中山街２７５號,049-362665,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030422,南投縣草屯鎮,"耳鼻喉科,",,,,,,,,
medical,王診所,,南投縣草屯鎮太平路二段231號,049-2326706,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033165,南投縣草屯鎮,"家庭醫學科,",,,,,,,,
medical,宏駿牙醫診所,,南投縣草屯鎮芬草路一段129號,049-2318666,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031405,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,聖明中醫診所,,南投縣草屯鎮碧山南路30號,049-2302979,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031354,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,蒼生中醫診所,,南投縣草屯鎮草溪路９５９號,049-2334747,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838030071,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,陳宏源診所,,南投縣草屯鎮太平路一段445號,049-2331718,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032855,南投縣草屯鎮,"外科,骨科,",,,,,,,,
medical,信安牙醫診所,,南投縣草屯鎮中山街281號,049-2333609,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031469,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,草屯陳診所,,南投縣草屯鎮太平路二段２２８號1-2樓,049-2380295,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538031107,南投縣草屯鎮,"內科,",,,,,,,,
medical,仁民診所,,南投縣草屯鎮虎山路１２６號,049-2370526,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030860,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,林俊杰小兒科診所,,南投縣草屯鎮中山街195號,049-2306678,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030922,南投縣草屯鎮,"兒科,",,,,,,,,
medical,匡美牙醫診所,,南投縣草屯鎮中正路567之3號,049-2569847,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031432,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,仁德牙醫診所,,南投縣草屯鎮碧山路634號,049-2381000,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031450,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,洪日宏中醫診所,,南投縣草屯鎮太平路一段503號,049-2339387,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031372,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,王崇儒中醫診所,,南投縣草屯鎮中興路379號,049-2328937,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031416,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,宏昌中醫診所,,南投縣草屯鎮虎山路827號,049-2380168,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031452,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,永安中醫診所,,南投縣草屯鎮明賢街一段28號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031461,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,洪明本婦產科診所,,南投縣草屯鎮虎山路897號,049-2334277,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030244,南投縣草屯鎮,"婦產科,",,,,,,,,
medical,寶仁復健科診所,,南投縣草屯鎮草溪路993號1至2樓,049-2304666,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538030904,南投縣草屯鎮,"復健科,",,,,,,,,
medical,林牙醫診所,,南投縣草屯鎮虎山路１３４號,049-2317523,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030275,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,沐熙牙醫診所,,南投縣草屯鎮芬草路一段177號1樓、2樓,049-2365815,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031530,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,益泉牙醫診所,,南投縣草屯鎮和興三街20號1樓,049-2301796,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031487,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,惠和醫院,,南投縣草屯鎮平等街140號,049-2321188,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,1538031114,南投縣草屯鎮,"家庭醫學科,內科,外科,復健科,中醫一般科,",,,,,,,,
medical,向陽中醫診所,,南投縣草屯鎮富中路198號1樓,2566128,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031658,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,開明堂中醫診所,,南投縣草屯鎮太平路一段460號1.2樓,0492393299,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838031470,南投縣草屯鎮,"中醫一般科,",,,,,,,,
medical,勝美牙醫診所,,南投縣草屯鎮青雲街３２號,049-2330231,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030051,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,育全牙醫診所,,南投縣草屯鎮中山街１７７號,049-2314369,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030088,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,森洲牙醫診所,,南投縣草屯鎮建國街２９號,049-2313090,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030097,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,林政德牙醫診所,,南投縣草屯鎮虎山路７９０號,049-2355178,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030122,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,白牙醫診所,,南投縣草屯鎮太平路二段２００號,049-2336730,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030159,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,泰誠牙醫診所,,南投縣草屯鎮中正路６27號,049-2356921,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030168,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,安麗牙醫診所,,南投縣草屯鎮山腳里新富路159號,049-2319519,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030202,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,上揚牙醫診所,,南投縣草屯鎮碧山南路42號,049-2355697,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030266,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,江舜生牙醫診所,,南投縣草屯鎮東美街105號3樓,049-2380380,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738030346,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,聖恩牙醫診所,,南投縣草屯鎮中正路638號,049-2333131,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031361,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,巧傑牙醫診所,,南投縣草屯鎮虎山路825號,049-2354066,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031389,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,展維牙醫診所,,南投縣草屯鎮中正路747號,049-2302233,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738031398,南投縣草屯鎮,"牙醫一般科,",,,,,,,,
medical,吳英滄診所,,南投縣草屯鎮太平路二段93、95號1樓,049-2326989,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032935,南投縣草屯鎮,"內科,",,,,,,,,
medical,群和診所,,南投縣草屯鎮新豐路728巷36號1F,049-2353197,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032971,南投縣草屯鎮,"復健科,",,,,,,,,
medical,洪瑞成小兒科診所,,南投縣草屯鎮中山街36號及38號1F,049-2323151,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538033012,南投縣草屯鎮,"兒科,",,,,,,,,
medical,英全診所,,南投縣草屯鎮炎峰街14-2號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032159,南投縣草屯鎮,"西醫一般科,",,,,,,,,
medical,草鞋墩神經外科診所,,南投縣草屯鎮太平路二段28號1.2樓,049-2306989,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032748,南投縣草屯鎮,"神經外科,",,,,,,,,
medical,聖方小兒科診所,,南投縣草屯鎮碧山南路21號1樓,049-2307728,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032793,南投縣草屯鎮,"兒科,",,,,,,,,
medical,姚美輝骨科外科診所,,南投縣草屯鎮太平路二段207號,049-2307369,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032800,南投縣草屯鎮,"外科,骨科,",,,,,,,,
medical,小太陽小兒科診所,,南投縣草屯鎮虎山路786號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538032837,南投縣草屯鎮,"兒科,",,,,,,,,
